file,v2,v3,v4,v5,v7,v8,v9,v10,age,gender,hhi,ethnicity,hispanic,political_party,region,zip,device_type,education,consent,q98,intro,crt1,crt2,crt3,crt4,crt5,crt6,crt7,crt_seen,pk_inst,pk_1,pk_1_1,pk_1_2,pk_1_3,pk_1_4,pk_2,pk_2_rt_1,pk_2_rt_2,pk_2_rt_3,pk_2_rt_4,pk_3,pk_3_rt_1,pk_3_rt_2,pk_3_rt_3,pk_3_rt_4,pk_4,pk_4_rt_1,pk_4_rt_2,pk_4_rt_3,pk_4_rt_4,pk_5,pk_5_rt_1,pk_5_rt_2,pk_5_rt_3,pk_5_rt_4,v66,v67,gender_text,v69,income,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6,ethnicity_6_text,climate_risk_1,political_position,political_position_text,political_preference,social_conserv,econ_conserv,_vote,_vote_1,imp_accurate,imp_surprising,imp_intersting,imp_politics,imp_funny,time,lucidtime,comment
1,Default Response Set,Anonymous,,,0,1/11/2020 18:24,1/11/2020 18:31,1,,,,,,,,,,,4,1,1,8,10,39,second,8,Emily,0,1,1,1,3.7019999,3.7019999,4.349,1,1,4.776,4.776,5.3649998,1,0,5.6129999,5.6129999,6.1760001,1,1,4.4499998,4.4499998,6.3150001,1,0,7.6929998,7.6929998,9.033,1,17,2,,1,1,1,,,,,,,7,1,,3,1,3,4,30,3,3,4,3,4,8 minutes,No,It was interesting to participate in!
1,Default Response Set,Anonymous,,,0,1/11/2020 18:24,1/11/2020 18:33,1,,,,,,,,,,,4,1,1,8,50,20,first,8,EMILY,9,3,1,1,7.0869999,7.0869999,9.9860001,1,1,2.924,2.924,4.5339999,1,0,5.4460001,5.4460001,7.6669998,1,1,3.8800001,4.8790002,6.0190001,2,1,4.9219999,6.4580002,8.0019999,2,54,1,,2,7,1,,,,,,,1,2,,6,5,5,2,100,3,3,4,5,3,10 minutes,10,no
1,Default Response Set,Anonymous,,,0,1/11/2020 18:24,1/11/2020 18:31,1,,,,,,,,,,,4,1,1,8,50,20,1,7,June,9,3,1,0,6.7600002,6.7600002,9.1719999,1,1,5.9320002,5.9320002,8.2010002,1,1,9.3780003,9.3780003,10.117,1,1,5.5440001,5.5440001,8.2010002,1,0,9.1230001,9.1230001,10.111,1,22,2,,5,5,1,,,,,,,10,1,,2,2,2,1,0,5,3,4,3,4,10 minutes,10 minutes,
1,Default Response Set,Anonymous,,,0,1/11/2020 18:25,1/11/2020 18:31,1,,,,,,,,,,,4,1,1,4,1,20,1,8,Emily,27,1,1,1,2.938,2.938,3.8,1,1,2.418,2.418,3.325,1,0,3.0599999,3.0599999,4.1339998,1,1,2.296,2.296,3.812,1,1,6.2670002,6.2670002,7.4130001,1,48,2,,6,5,1,,,,,,,10,1,,1,1,1,1,0,5,1,5,5,4,10 minutes,10 minutes,No
1,Default Response Set,Anonymous,,,0,1/11/2020 18:25,1/11/2020 18:39,1,,,,,,,,,,,4,1,1,8,5,20,1,7,June,27,2,1,0,2.276,2.276,3.9119999,1,0,2.5150001,2.5150001,3.733,1,0,1.99,1.99,4.2119999,1,1,1.969,1.969,3.01,1,0,3.9200001,3.9200001,5.5310001,1,24,2,,5,9,,,,1,,,,10,1,,2,2,2,4,0,3,3,3,4,2,20,10 minutes,
1,Default Response Set,Anonymous,,,0,1/11/2020 18:26,1/11/2020 18:35,1,,,,,,,,,,,4,1,1,8,0,20,1,7,emily,3,2,1,0,3.6830001,3.6830001,4.5650001,1,0,3.967,3.967,4.9039998,1,0,6.6209998,6.6209998,7.6529999,1,1,4.7810001,4.7810001,5.7989998,1,0,6.677,6.677,7.625,1,55,1,,4,6,,1,,,,,,9,1,,1,1,1,4,0,5,,,1,,10 minutes,5 to 10 minutes,interesting survey
1,Default Response Set,Anonymous,,,0,1/11/2020 18:26,1/11/2020 18:33,1,,,,,,,,,,,4,1,1,8,50,20,2nd,8,Emily,27,1,1,1,5.4569998,7.3990002,8.8339996,2,1,6.934,6.934,9.618,1,1,5.447,5.447,6.7740002,1,1,5.8449998,5.8449998,7.7550001,1,0,4.3920002,4.3920002,6.2709999,1,18,2,,3,1,,,,,1,,,10,1,,3,2,3,4,0,5,1,4,1,3,10 minutes,15 minutes,No
1,Default Response Set,Anonymous,,,0,1/11/2020 18:46,1/11/2020 18:50,1,,,,,,,,,,,4,1,1,8,1,39,2,8,Emily,27,1,1,1,2.165,3.325,3.7709999,3,0,1.279,1.279,1.999,1,1,1.398,1.398,2.1900001,1,0,1.027,1.027,2.095,1,0,1.062,1.062,2.0739999,1,23,1,,5,7,,,,1,,,,9,1,,2,2,2,1,0,4,3,4,3,4,5,10,it is fun
1,Default Response Set,Anonymous,,,0,1/12/2020 17:44,1/12/2020 17:55,1,,,,,,,,,,,4,1,1,20,50,20,1st,7,june,9,3,1,1,7.9660001,7.9660001,10.008,1,1,7.618,7.618,10.006,1,,0,0,10.107,0,1,6.2509999,6.2509999,7.9070001,1,,0,0,10.007,0,73,2,,4,5,1,,,,,,,9,1,,1,1,1,1,0,4,2,5,3,2,7 m,no,no
1,Default Response Set,Anonymous,,,0,1/12/2020 17:44,1/12/2020 17:49,1,,,,,,,,,,,4,1,1,28,50,40,2nd,7,June,6,3,1,0,0.78500003,2.1370001,3.3610001,2,0,0.60699999,3.3269999,4.1170001,3,1,1.168,2.24,3.0480001,2,1,0.484,0.484,1.63,1,0,2.3970001,2.3970001,3.316,1,25,1,,3,1,,1,,,,,,9,1,,1,2,2,2,80,4,4,2,4,4,10 minutes,10 minutes,None
1,Default Response Set,Anonymous,,,0,1/12/2020 17:44,1/12/2020 17:51,1,,,,,,,,,,,4,1,1,8,50,20,FIRST,8,JUNE,27,3,1,1,5.342,8.4689999,9.3809996,2,1,2.5869999,2.5869999,3.925,1,0,4.5279999,6.2319999,7.8730001,2,1,5.0549998,5.0549998,6.7090001,1,1,9.335,9.335,10.008,1,26,2,,5,9,1,,,,,,,9,1,,3,4,4,1,60,4,2,4,2,5,8 MINUTES,10 MIINUTES,I DONT LOVE THE FORMAT OF PUTTING THE SCORE 1-100; 1-10 IS FINE
1,Default Response Set,Anonymous,,,0,1/12/2020 17:45,1/12/2020 17:53,1,,,,,,,,,,,4,1,1,8,50,20,1,7,june,27,3,1,0,2.4349999,3.7390001,5.0510001,2,0,2.8640001,2.8640001,8.427,1,1,5.7670002,7.6490002,8.5220003,3,0,1.1210001,3.6489999,10.088,2,,0,0,0.66100001,0,41,1,,6,8,1,,,,,,,8,1,,1,5,5,5,17,4,5,5,4,5,10 minutes,10 minutes,fun survey
1,Default Response Set,Anonymous,,,0,1/12/2020 17:45,1/12/2020 17:50,1,,,,,,,,,,,4,1,1,10,250,20,first,7,june,9,1,1,0,2.3729999,2.3729999,3.6199999,1,0,0.98500001,1.881,2.1989999,2,0,3.4579999,3.4579999,4.7600002,1,0,1.615,1.615,2.619,1,0,1.4349999,1.4349999,2.6070001,1,33,2,,2,5,1,,,,,,,8,3,,2,2,1,5,89,5,4,4,5,5,15mins,15,no
1,Default Response Set,Anonymous,,,0,1/12/2020 17:45,1/12/2020 17:52,1,,,,,,,,,,,4,1,1,8,50,39,2,8,June,27,1,1,1,5.5229998,5.5229998,6.586,1,1,8.6020002,8.6020002,9.9770002,1,0,3.901,3.901,4.9780002,1,1,7.9180002,7.9180002,9.3809996,1,1,5.6729999,5.6729999,6.8730001,1,62,1,,5,10,1,,,,,,,10,3,,3,2,4,3,0,5,3,5,4,3,90 seconds,no,interesting
1,Default Response Set,Anonymous,,,0,1/12/2020 17:45,1/12/2020 17:52,1,,,,,,,,,,,4,1,1,8,50,20,1,8,june,9,2,1,1,5.823,5.823,6.9260001,1,1,2.516,2.516,3.5450001,1,0,5.6230001,5.6230001,6.6220002,1,1,4.0180001,4.0180001,6.381,1,0,6.6960001,6.6960001,8.5749998,1,70,1,,6,9,1,,,,,,,8,2,,4,3,3,2,92,5,1,4,3,3,12,15,fun
1,Default Response Set,Anonymous,,,0,1/12/2020 17:45,1/12/2020 18:10,1,,,,,,,,,,,4,1,1,8,50,20,2,8,Emily,27 cubic feet,3,1,,0,0,10.213,0,0,4.8330002,8.3190002,10.016,2,,0,0,0,0,0,9.2069998,9.2069998,10.012,1,0,9.0019999,9.0019999,10.016,1,39,2,,2,6,1,,,,,,,8,1,,2,2,2,6,0,4,4,4,1,4,20 min,15 min,good study
1,Default Response Set,Anonymous,,,0,1/12/2020 17:45,1/12/2020 17:49,1,,,,,,,,,,,4,1,1,8,50,20,first,7,June,9,1,1,,0,0,10.011,0,,0,0,10.111,0,0,3.54,3.54,5.0019999,1,1,1.457,1.457,2.273,1,0,3.592,3.8440001,4.4629998,2,26,2,,3,2,,1,,,,,,10,1,,1,3,3,2,52,5,5,5,5,5,10 minutes,No,No
1,Default Response Set,Anonymous,,,0,1/12/2020 17:45,1/12/2020 17:58,1,,,,,,,,,,,4,1,1,4,10,39,2nd,8,Emily,0,3,1,1,3.3139999,3.3139999,5.256,1,1,3.1570001,3.1570001,4.2849998,1,0,5.6729999,5.6729999,7.2800002,1,1,3.4289999,3.4289999,4.8119998,1,1,3.082,3.082,4.184,1,58,2,,7,8,1,,,,,,,10,1,,2,2,3,1,0,5,3,4,3,4,10 minutes,11,nope
1,Default Response Set,Anonymous,,,0,1/12/2020 17:45,1/12/2020 18:13,1,,,,,,,,,,,4,1,1,4,50,20,second,8,June,27,3,1,,0,0,10.108,0,1,1.46,7.3600001,10.006,2,1,8.6440001,8.6440001,10.005,1,1,8.2130003,8.2130003,10.106,1,,0,0,10.007,0,69,1,,2,6,1,,,,,,,8,2,,6,3,3,2,100,5,1,3,3,1,30 min.,no,no
1,Default Response Set,Anonymous,,,0,1/12/2020 17:45,1/12/2020 17:54,1,,,,,,,,,,,4,1,1,8,10,20,first,8,emily,3,3,1,0,8.3459997,8.3459997,10.013,1,0,6.8720002,6.8720002,9.6020002,1,,0,0,10.013,0,,0,0,10.009,0,0,3.138,3.138,6.0549998,1,52,2,,2,8,1,,,,,,,10,1,,2,3,3,5,66,2,3,3,3,3,5 minutes,15,no
1,Default Response Set,Anonymous,,,0,1/12/2020 17:46,1/12/2020 17:53,1,,,,,,,,,,,4,1,1,8,500,20,1,7,June,9,2,1,1,2.9170001,4.6589999,5.7610002,2,1,3.1670001,3.1670001,4.2069998,1,0,5.0019999,5.0019999,6.0430002,1,0,7.5300002,7.5300002,8.6619997,1,,0,0,10.128,0,,5,,5,6,,,,,,1,mixed,9,1,,3,2,2,5,80,4,4,5,4,5,12 minutes,no,no
1,Default Response Set,Anonymous,,,0,1/12/2020 17:45,1/12/2020 17:50,1,,,,,,,,,,,4,1,1,8,10,20,1,8,emily,9,3,1,1,3.513,3.513,4.1750002,1,1,2.6140001,2.6140001,3.2449999,1,0,4.9109998,4.9109998,5.7550001,1,1,4.0320001,4.0320001,4.8150001,1,1,6.3000002,6.3000002,6.9629998,1,33,2,,4,6,1,,,,,,,9,1,,2,2,2,1,0,4,2,4,1,4,10,no,none
1,Default Response Set,Anonymous,,,0,1/12/2020 17:45,1/12/2020 17:52,1,,,,,,,,,,,4,1,1,8,50,20,Second,8,Emily,27,1,1,1,4.914,4.914,5.8150001,1,0,4.4099998,4.4099998,5.2309999,1,0,5.7150002,5.7150002,6.5110002,1,1,3.118,3.118,4.0430002,1,1,5.4640002,5.4640002,6.2259998,1,36,2,,2,6,1,,,,,,,,3,,4,5,5,4,,5,2,5,1,2,About a few minutes,10 minutes.,"This study was very easy, informative and fun. I shall love to take more like it in the future."
1,Default Response Set,Anonymous,,,0,1/12/2020 17:45,1/12/2020 17:52,1,,,,,,,,,,,4,1,1,8,50,39,Second,8,Emily,0,1,1,1,3.931,3.931,6.1139998,1,1,2.3080001,2.3080001,3.102,1,0,7.4050002,7.4050002,8.4790001,1,1,4.8369999,4.8369999,6.4369998,1,0,4.5890002,6.0219998,10.009,2,28,1,,6,9,1,,,1,,,,10,1,,2,2,2,1,2,5,3,4,4,2,5 minutes,No,I hope you find the results you are looking for!
1,Default Response Set,Anonymous,,,0,1/12/2020 17:45,1/12/2020 17:53,1,,,,,,,,,,,4,1,1,8,50,20,1st place,7,june,27,3,1,0,4.9920001,4.9920001,8.4510002,1,1,5.323,5.323,7.7839999,1,0,6.4879999,6.4879999,8.1639996,1,1,8.2229996,8.2229996,10.009,1,,0,0,10.008,0,62,1,,3,9,1,,,,,,,2,1,,1,1,3,3,0,4,1,3,3,1,8 minutes,10 minutes,no
1,Default Response Set,Anonymous,,,0,1/12/2020 17:46,1/12/2020 17:56,1,,,,,,,,,,,4,1,1,8,10,20,2,7,emily,3,3,1,1,4.2859998,5.7189999,6.448,2,1,6.7309999,6.7309999,7.54,1,1,4.1440001,4.1440001,4.8660002,1,1,4.1059999,4.1059999,4.803,1,,0,0,10.012,0,31,2,,3,6,1,,,,,,,10,1,,3,1,1,1,0,5,1,3,4,1,5 min,7 min,was very interesting
1,Default Response Set,Anonymous,,,0,1/12/2020 17:45,1/12/2020 17:53,1,,,,,,,,,,,4,1,1,4,10,39,2,8,Emily,0,1,1,1,4.948,4.948,6.204,1,1,4.559,4.559,5.6529999,1,,0,0,10.008,0,1,0.51499999,5.947,10.006,2,1,9.8780003,9.8780003,10.007,1,70,1,,6,6,1,,,,,,,10,3,,4,2,4,1,0,5,1,4,2,2,10 minutes,20 minutes,I wish I had more than 10 seconds to answer those questions.
1,Default Response Set,Anonymous,,,0,1/12/2020 17:46,1/12/2020 17:56,1,,,,,,,,,,,4,1,1,8,10,39,2,8,June,9,3,1,0,7.691,7.691,10.014,1,1,5.2800002,5.2800002,8.3310003,1,1,3.51,3.51,5.5359998,1,1,6.1700001,8.3730001,9.3879995,2,1,7.3439999,9.4490004,10.235,2,62,1,,5,8,1,,,,,,,1,2,,6,4,5,2,100,5,1,3,4,3,10 minutes.,.10 minutes,No.
1,Default Response Set,Anonymous,,,0,1/12/2020 17:45,1/12/2020 17:54,1,,,,,,,,,,,4,1,1,8,50,20,second,8,emily,27,3,1,1,4.691,4.691,6.2540002,1,1,4.0640001,4.0640001,5.2789998,1,1,8.052,8.052,9.434,1,1,4.6719999,4.6719999,8.3970003,1,,0,0,10.008,0,59,2,,4,7,1,,,,,,,8,1,,2,3,3,1,0,5,3,5,3,4,6 minutes,10 minurtes,it was quick - mind thinking
1,Default Response Set,Anonymous,,,0,1/12/2020 17:45,1/12/2020 17:54,1,,,,,,,,,,,4,1,1,8,50,39,2nd,7,June,27,3,1,1,3.835,3.835,5.5700002,1,1,9.6169996,9.6169996,10.021,1,0,6.0560002,6.0560002,7.4419999,1,1,4.0929999,4.0929999,5.8850002,1,1,6.1290002,6.1290002,7.5419998,1,64,1,,3,10,1,,,,,,,3,2,,5,3,4,2,100,5,3,4,2,2,10,10,none
1,Default Response Set,Anonymous,,,0,1/12/2020 17:46,1/12/2020 17:54,1,,,,,,,,,,,4,1,1,8,50,20,2,812,emily,12,3,1,0,8.5550003,8.5550003,10.139,1,0,0.87400001,0.87400001,3.3239999,1,0,4.3579998,4.3579998,5.5799999,1,1,4.4380002,4.4380002,5.8369999,1,0,5.678,5.678,7.0149999,1,66,2,,3,7,1,,,,,,,10,2,,6,3,1,2,100,4,4,,4,5,15,18,n0
1,Default Response Set,Anonymous,,,0,1/12/2020 19:03,1/12/2020 19:14,1,,,,,,,,,,,4,1,1,8,50,20,first,7,Emily,9,2,1,1,4.3379998,4.3379998,5.8649998,1,1,6.1560001,7.0580001,8.9320002,2,0,5.5320001,5.5320001,6.5929999,1,0,2.937,8.5229998,9.908,2,1,4.3889999,4.3889999,5.3769999,1,66,2,,3,2,1,,,,,,,10,1,,1,1,2,1,0,5,3,5,4,3,15,15,Numbers are hard for me
1,Default Response Set,Anonymous,,,0,1/12/2020 17:46,1/12/2020 17:54,1,,,,,,,,,,,4,1,1,8,50,20,First,7,March,27,2,1,1,5.4089999,5.4089999,8.283,1,0,4.4990001,4.4990001,6.3870001,1,0,6.829,6.829,8.6499996,1,1,5.3790002,5.3790002,7.711,1,0,8.9429998,8.9429998,10.02,1,,,,,,,,,,,,,8,1,,2,2,2,1,0,4,1,3,5,3,8 mins,I do not recall.,One of the pages after the political questions that were timed advanced on me before I could answer all the questions.
1,Default Response Set,Anonymous,,,0,1/12/2020 17:46,1/12/2020 17:55,1,,,,,,,,,,,4,1,1,4,50,20,2,7,Emily,27,1,1,0,3.016,5.013,6.3670001,3,1,2.3010001,2.3010001,3.3340001,1,0,3.974,3.974,5.2470002,1,1,6.2309999,6.2309999,8.1850004,1,0,2.6989999,2.6989999,4.3299999,1,18,2,,1,1,,,,1,,,,9,1,,2,2,2,4,0,4,3,4,3,3,10 minutes?,no,no
1,Default Response Set,Anonymous,,,0,1/12/2020 17:46,1/12/2020 17:56,1,,,,,,,,,,,4,1,1,8,50,20,First,7,June,27,3,1,1,6.5,6.5,7.3119998,1,1,4.092,4.092,4.934,1,0,7.2979999,7.2979999,8.566,1,1,4.776,4.776,5.697,1,,0,0,10.013,0,50,1,,2,1,,,,,,,,0,2,,5,5,5,2,100,5,4,4,4,3,5 minutes,9 minutes,No
1,Default Response Set,Anonymous,,,0,1/12/2020 17:47,1/12/2020 17:53,1,,,,,,,,,,,4,1,1,8,10,39,first,8,Emily,27,1,1,0,4.5339999,4.5339999,5.4089999,1,1,2.7460001,2.7460001,3.901,1,0,4.0110002,4.0110002,4.783,1,1,8.2589998,8.2589998,9.9219999,1,1,5.526,5.526,6.362,1,22,1,,3,2,1,,,,,,,10,1,,3,3,3,1,0,5,3,3,3,5,15 minutes,20 minutes?,It was a pleasure to complete
1,Default Response Set,Anonymous,,,0,1/12/2020 17:47,1/12/2020 17:58,1,,,,,,,,,,,4,1,1,8,500,20,second,7,anything,9,3,1,,0,0,10.008,0,,0,0,10.108,0,,0,0,10.007,0,1,10.034,10.034,10.105,1,0,2.036,2.036,2.977,1,29,1,,3,1,,,,1,,,,9,2,,5,3,3,2,85,3,5,5,4,4,10,no,not really
1,Default Response Set,Anonymous,,,0,1/12/2020 17:49,1/12/2020 17:54,1,,,,,,,,,,,4,1,1,8,10,39,2ND,8,EMILY,0,2,1,1,4.6350002,4.6350002,5.4759998,1,1,3.4779999,3.4779999,4.934,1,0,5.9460001,5.9460001,8.6590004,1,1,4.5970001,4.5970001,8.2600002,1,1,3.4419999,3.4419999,4.4489999,1,32,1,,3,10,1,,,,,,,1,2,,4,4,5,2,100,4,3,5,4,3,8MIN,10MIN,"NAH, ITS GOOD"
1,Default Response Set,Anonymous,,,0,1/12/2020 17:49,1/12/2020 17:56,1,,,,,,,,,,,4,1,1,20,30,20,30,20,40,40,2,1,0,1.97,3.6530001,4.1989999,2,1,0.745,0.745,1.594,1,1,0.71499997,0.71499997,1.727,1,1,0.65499997,0.65499997,1.9809999,1,0,0.713,2.6370001,3.1440001,3,28,1,,5,9,1,,,,,,,8,2,,5,1,2,2,82,3,4,4,3,4,5 minutes,no,no
1,Default Response Set,Anonymous,,,0,1/12/2020 17:50,1/12/2020 18:12,1,,,,,,,,,,,4,1,1,8,50,40,first,8,june,27,3,1,1,8.6730003,8.6730003,10.115,1,0,5.1199999,8.6890001,10.118,2,,0,0,10.107,0,1,8.4560003,8.4560003,10.008,1,0,5.4710002,5.4710002,6.9520001,1,37,1,,2,6,,,,,,1,hispanic,6,3,,3,3,3,6,0,1,1,1,1,1,10 mins,10 mins,no
1,Default Response Set,Anonymous,,,0,1/12/2020 17:56,1/12/2020 18:07,1,,,,,,,,,,,4,1,1,8,50,20,first,7,emily,6,1,1,0,8.0819998,8.0819998,9.2110004,1,0,6.6890001,6.6890001,8.2340002,1,0,7.4289999,7.4289999,8.6639996,1,,0,0,10.109,0,,1.082,1.082,2.1919999,1,37,1,,2,1,,1,,,,,,8,1,,1,3,3,1,0,3,3,4,5,2,8 min,10 min,no
1,Default Response Set,Anonymous,,,0,1/12/2020 18:00,1/12/2020 18:03,1,,,,,,,,,,,4,1,1,48,60,80,1st,7,June,9,3,1,1,7.3990002,7.3990002,8.1260004,1,,0,0,10.117,0,1,7.1939998,8.9119997,10.01,2,1,0.148,1.0779999,7.1989999,2,0,4.2379999,7.0700002,7.7199998,4,19,1,,2,1,,,,1,,,,0,2,,6,5,1,6,90,1,1,1,1,1,5,20,No
1,Default Response Set,Anonymous,,,0,1/12/2020 18:06,1/12/2020 18:12,1,,,,,,,,,,,4,1,1,8,50,20,2,8,emily,3,3,1,1,5.5489998,5.5489998,6.8099999,1,1,2.8970001,2.8970001,4.2059999,1,0,5.0019999,5.0019999,6.026,1,1,4.3509998,4.3509998,5.9380002,1,1,5.3130002,5.3130002,6.7509999,1,18,1,,2,1,1,,,,,,,1,2,,5,5,5,4,100,5,4,4,5,3,10 min,10,no
1,Default Response Set,Anonymous,,,0,1/12/2020 18:20,1/12/2020 18:31,1,,,,,,,,,,,4,1,1,8,50,60,1,7,june,27,3,1,0,7.4260001,7.4260001,8.5670004,1,0,4.3200002,4.3200002,5.085,1,0,4.118,4.118,5.3940001,1,0,5.2859998,5.2859998,5.8969998,1,0,3.6229999,3.6229999,4.8260002,1,24,1,,5,7,1,,,,,,,7,2,,5,3,3,5,,4,3,4,3,4,i dont know,no,no i do not
1,Default Response Set,Anonymous,,,0,1/12/2020 19:16,1/12/2020 19:35,1,,,,,,,,,,,4,1,1,8,50,20,1st,7,June,27,3,1,0,7.6719999,7.6719999,10.014,1,1,4.5339999,4.5339999,5.9650002,1,0,9.1160002,9.1160002,10.108,1,1,0.16599999,5.6440001,10.111,2,,0,0,10.111,0,37,2,,5,5,1,,,,,,,5,6,,5,5,5,2,100,5,3,4,3,1,2,No,
1,Default Response Set,Anonymous,,,0,1/12/2020 19:16,1/12/2020 19:26,1,,,,,,,,,,,4,1,1,8,50,20,1,7,June,9,3,1,,0,0,10.007,0,0,4.6900001,8.3520002,10.007,2,1,6.4460001,6.4460001,10.006,1,0,6.2880001,6.2880001,10.007,1,0,5.8670001,5.8670001,10.007,1,38,1,,2,4,,,1,,,,,9,2,,5,2,2,2,88,4,3,5,4,2,10 min's,10 mins,no
1,Default Response Set,Anonymous,,,0,1/12/2020 19:16,1/12/2020 19:21,1,,,,,,,,,,,4,1,1,50,50,50,8,7,may,12,1,1,0,1.975,7.1030002,7.6999998,3,1,0.237,1.341,5.0749998,2,1,1.006,1.006,1.851,1,0,1.6339999,1.6339999,2.575,1,0,0.98900002,0.98900002,4.4899998,1,23,2,,2,7,,1,,,,,,9,2,,5,1,2,1,77,4,5,5,3,5,retail,school,good survey
1,Default Response Set,Anonymous,,,0,1/12/2020 19:16,1/12/2020 19:27,1,,,,,,,,,,,4,1,1,8,50,20,second,8,June,3,1,1,0,9.3269997,9.3269997,10.009,1,0,0.024,0.85600001,10.007,2,0,5.0349998,5.0349998,10.008,1,1,5.5409999,5.5409999,10.007,1,1,7.316,7.316,10.008,1,74,1,,2,4,1,,,,,,,8,1,,1,2,2,5,0,4,3,4,5,2,12,no,none
1,Default Response Set,Anonymous,,,0,1/12/2020 19:16,1/12/2020 19:37,1,,,,,,,,,,,4,1,1,8,10,20,second,7,Emily,27,1,1,0,6.5910001,6.5910001,10.123,1,1,5.8460002,5.8460002,10.011,1,0,6.7779999,9.7119999,10.115,2,1,7.5450001,7.5450001,10.217,1,1,8.4390001,8.4390001,10.126,1,40,1,,3,4,,,,,,1,European/Greek,8,2,,5,4,3,2,75,5,4,4,5,5,around 12 minutes,10 minutes,VERY interesting
1,Default Response Set,Anonymous,,,0,1/12/2020 19:18,1/12/2020 19:46,1,,,,,,,,,,,4,1,1,8,50,20,1,7,june,9,3,1,,0,0,10.122,0,,0,0,10.033,0,,0,0,10.012,0,,0,0,10.051,0,,0,0,10.113,0,28,5,,5,6,1,,,,,,,10,2,,4,3,3,3,20,5,1,1,1,1,10,10,The math questions were sort of out of place
1,Default Response Set,Anonymous,,,0,1/12/2020 19:59,1/12/2020 20:09,1,,,,,,,,,,,4,1,1,6,10,20,first,8,emily,9,2,1,,0,0,10.01,0,1,2.9860001,2.9860001,3.5079999,1,0,1.569,2.474,3.059,2,1,2.059,2.059,2.6210001,1,1,3.47,3.47,4.1999998,1,25,1,,2,6,1,,,,,,,4,2,,4,3,3,2,80,4,3,3,3,1,8 mins,10 mins,no
1,Default Response Set,Anonymous,,,0,1/12/2020 20:00,1/12/2020 20:06,1,,,,,,,,,,,4,1,1,8,50,20,first,7,may,27,3,1,1,3.803,3.803,5.0310001,1,0,2.789,2.789,4.448,1,0,2.0079999,2.0079999,3.566,1,0,1.9910001,4.2789998,5.033,2,0,5.1209998,6.8330002,7.6680002,2,60,1,,5,10,1,,,,,,,0,2,,4,4,4,1,7,4,4,4,4,4,8,10,weird
1,Default Response Set,Anonymous,,,0,1/12/2020 20:00,1/12/2020 20:10,1,,,,,,,,,,,4,1,1,8,50,20,1 st,7,june,27,3,1,,0,0,10.115,0,,0,0,1.192,0,0,6.1960001,6.1960001,7.0079999,1,1,9.901,9.901,10.011,1,,0,0,0.421,0,54,2,,2,2,1,,,,,,,7,1,,1,1,1,3,10,5,3,5,5,5,10 minutes,10 minutes,I enjoy taking your survey
2,Default Response Set,Anonymous,,,0,1/8/2020 14:43,1/8/2020 14:50,1,,,,,,,,,,,4,1,1,16,19,26,here,16,March,2,3,1,0,2.1559999,3.256,4.0339999,2,1,0.66500002,0.66500002,1.341,1,0,0.34599999,0.34599999,1.457,1,0,0.58499998,0.58499998,1.401,1,0,0.50300002,0.50300002,1.426,1,26,2,,6,2,,,,1,,,,7,2,,2,1,1,5,64,4,3,3,2,3,10,10,10
2,Default Response Set,Anonymous,,,0,1/9/2020 8:41,1/9/2020 8:46,1,,,,,,,,,,,4,1,1,343,33,44,44,33,33,44,2,1,0,0.85600001,4.8610001,5.4980001,4,0,1.028,1.028,1.939,1,0,5.0650001,5.0650001,5.8600001,1,0,5.54,5.54,6.5219998,1,0,0.80500001,0.80500001,1.648,1,21,1,,2,7,1,,,,,,,6,2,,6,3,3,2,100,3,3,3,3,3,20,no,no
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 8:57,1,,,,,,,,,,,4,1,1,8,50,20,1st,79,june,9,1,1,0,5.645,5.645,6.8600001,1,0,6.4419999,6.4419999,7.6830001,1,0,8.7489996,8.7489996,10.012,1,0,5.2639999,9.401,10.011,2,,0,0,10.107,0,73,2,,2,4,1,,,,,,,8,3,,3,2,2,2,20,4,1,4,3,5,15 minutes,no,interesting and unique
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 8:54,1,,,,,,,,,,,4,1,1,8,5,20,1,7,emily,9,2,1,1,4.4510002,4.4510002,5.7600002,1,1,4.6690001,4.6690001,6.2080002,1,0,7.9109998,7.9109998,9.0360003,1,1,3.0539999,3.0539999,5.6009998,1,0,6.4200001,8.941,10.006,2,34,2,,3,8,1,,,,,,,10,1,,2,1,3,5,0,4,5,5,4,5,12 mins,12 mins,very fun study!
2,Default Response Set,Anonymous,,,0,1/9/2020 8:42,1/9/2020 8:54,1,,,,,,,,,,,4,1,1,8,50,20,1,8,June,3,3,1,0,3.4000001,3.4000001,5.7189999,1,1,2.957,2.957,4.3940001,1,0,4.9860001,4.9860001,6.9369998,1,0,6.493,6.493,8.21,1,0,5.1589999,5.1589999,6.5570002,1,58,2,,4,10,1,,,,,,,6,2,,6,5,5,2,88,4,2,4,2,4,5 min,na,This was fun
